opened_at,closed_at,ticker_1,ticker_2,direction_1,direction_2,entry_zscore,exit_zscore,exit_reason,hedge_ratio,intercept,reserved_capital,quantity_1,quantity_2,entry_price_1,entry_price_2,exit_price_1,exit_price_2,gross_pnl,open_fee,close_fee,fees_paid,net_pnl,return_pct
2026-04-24T11:29:03.986147,2026-04-24T13:01:09.602924,TRXUSDT,APEUSDT,Long,Short,-2.549867633144259,-2.634312972772396,model_breakdown_coint,0.5943163313877725,0.26720340763256134,99.50061990389018,757.0,449.8,0.32758,0.1116,0.32759448110377926,0.114052806,-1.0923099432390908,0.059635148000000006,0.1646094858838985,0.2242446338838985,-1.3165545771229894,-1.3231621857177154
2026-04-24T11:30:27.244633,2026-04-24T13:19:30.250982,PIPPINUSDT,STOUSDT,Long,Short,-2.22796234575927,-1.7453977889356238,profit_lock_stop,0.16577797306105227,0.009896781878740251,99.5223865876697,6899.0,1143.0,0.02503,0.11004,0.02526,0.10816,3.735609999999999,0.059691538,0.059579124000000004,0.119270662,3.616339337999999,3.633694349576665
2026-04-23T02:58:16.701993,2026-04-24T13:41:59.835640,FARTCOINUSDT,AEROUSDT,Long,Short,-2.6010375155601366,-0.49963869325590876,mean_reversion,0.4176527864177829,0.03973031692769613,99.42854393959979,807.0,337.0,0.19663,0.4138,0.20195960807838434,0.42948588,-0.9851478407438332,0.059626202,0.1692449799035909,0.2288711819035909,-1.2140190226474241,-1.2209964810355751
2026-04-24T07:24:38.861301,2026-04-24T14:27:48.073725,APTUSDT,DOGEUSDT,Long,Short,-2.4950778268202827,-0.4915675294192037,mean_reversion,20.222368648922004,-1.0111498721712162,99.52457170499578,102.24,2067.0,0.9427,0.09779,0.9576084783043392,0.097339464,2.455500733835639,0.059702715600000004,0.1645086096004096,0.22421132520040962,2.2312894086352295,2.2419482650466174
2026-04-24T19:35:19.162118,2026-04-24T19:54:53.614686,MOVRUSDT,APEUSDT,Long,Short,-2.6711768150808424,-4.086690565891033,zscore_stop,33.70640128869858,-1.6318831317914237,99.98776740052843,38.0,1280.8,2.2914,0.16606,2.290741851629674,0.203970786,-48.58114434687235,0.059952569600000005,0.19156168518890018,0.2515142547889002,-48.83265860166125,-48.83863283600347
2026-04-23T11:04:06.643154,2026-04-24T20:01:04.144593,ASTERUSDT,SPKUSDT,Long,Short,-2.601327900743116,-0.8512389745194728,model_breakdown_coint,0.5488537340139625,0.6573786614442133,99.16341575569695,423.0,230.0,0.6693,0.06189,0.6678664267146571,0.043928784,3.524678180299962,0.05946972,0.16093611535116498,0.22040583535116498,3.3042723449487967,3.3321485749233744
2026-04-24T19:35:39.548647,2026-04-24T20:01:10.552835,LTCUSDT,BNBUSDT,Short,Long,2.424541726804088,2.2774375328434013,model_breakdown_coint,0.05472443864208644,21.042838421367435,100.02912107996737,3.2,0.17,56.64,637.2,56.66133,637.2725454909018,-0.055923266546690234,0.057914400000000005,0.15930892380339934,0.21722332380339934,-0.2731465903500896,-0.27306707027019167
2026-04-23T23:16:14.908337,2026-04-24T20:37:33.232782,SOLUSDT,VIRTUALUSDT,Long,Short,-2.49328685115513,-0.4816590367467737,mean_reversion,75.89526755377335,32.743793771484555,99.49296152311244,2.1,159.0,85.64,0.6989,86.79264147170566,0.7082416199999999,0.935229510581904,0.05819382000000001,0.16218123056882006,0.22037505056882006,0.714854460013084,0.7184975188893353
2026-04-24T23:38:39.536564,2026-04-25T00:12:08.082178,CRVUSDT,API3USDT,Long,Short,-2.5351918887647553,-4.006463881980331,zscore_stop,0.23370358787498496,0.15208936793260208,99.02651526922556,964.5,225.4,0.2243,0.3581,0.22425514897020596,0.40638125999999997,-10.925854822236351,0.059410618000000005,0.16934083495217,0.22875145295217,-11.154606275188522,-11.264262147226175
2026-04-24T23:38:44.057752,2026-04-25T01:00:42.373115,BIOUSDT,GALAUSDT,Long,Short,-2.5753971959508513,-2.968112213877489,model_breakdown_coint,32.74775643717938,-0.07749305241738821,99.04768455651812,2012.0,65888.0,0.03154,0.003546,0.03105378924215157,0.0036347268,-6.824287443191019,0.059419465600000006,0.16608080684448492,0.22550027244448492,-7.049787715635504,-7.117569428503689
2026-04-25T03:41:47.461973,2026-04-25T05:00:35.347469,SEIUSDT,APEUSDT,Long,Short,-2.395846475855114,-2.0372180560360467,model_breakdown_coint,0.09518936167717923,0.04714984422410745,98.64710381641507,3627.0,345.2,0.06217,0.204,0.06187762447510498,0.19498899,2.0501546232057546,0.059182278,0.16045718882556317,0.21963946682556318,1.8305151563801914,1.8556197653676987
2026-04-25T03:44:22.155972,2026-04-25T05:00:38.061315,AVAXUSDT,OPUSDT,Long,Short,-2.2059710308196734,-2.234967432918265,model_breakdown_coint,24.212599469089795,6.432239270695074,98.66868243462307,23.5,568.9,9.437,0.1283,9.435112977404518,0.128955786,-0.417421686393799,0.058951874,0.16229845589342343,0.22125032989342341,-0.6386720162872224,-0.6472894950334422
2026-04-23T07:01:24.984740,2026-04-25T06:04:25.254605,SIRENUSDT,WIFUSDT,Short,Long,2.3986955881568863,0.4893097599748215,mean_reversion,15.275878624373828,-2.297430203358802,98.66277219936828,85.0,1298.0,0.67932,0.18242,0.664292832,0.17987402519496098,-2.027366016940637,0.058904672000000005,0.15946775648268266,0.21837242848268268,-2.24573844542332,-2.276176105091946
2026-04-25T07:45:10.277540,2026-04-25T08:50:59.130008,IPUSDT,SANDUSDT,Long,Short,-2.6036123907734505,-4.058331158548182,zscore_stop,11.034375615698426,-0.34534274194129033,98.60363714828091,204.2,2253.0,0.5433,0.08203,0.5443911217756449,0.084636924,-5.650592705413313,0.05915109,0.1660184112612227,0.2251695012612227,-5.875762206674536,-5.9589710649704735
2026-04-25T07:45:16.551074,2026-04-25T11:00:56.913463,PIPPINUSDT,STOUSDT,Short,Long,2.5418422066769883,1.8601878061390937,model_breakdown_coint,0.16435508439427773,0.010079637993807226,98.6247161662896,6647.0,1092.0,0.02935,0.09222,0.028995797999999996,0.09269146170765848,2.8692168787630923,0.059158737999999995,0.1616747800199197,0.22083351801991968,2.6483833607431726,2.6853140507677353
2026-04-25T03:41:41.378372,2026-04-25T11:07:56.351904,1000BONKUSDT,SOONUSDT,Long,Short,-2.85290207527601,-1.635917564652489,profit_lock_stop,0.006420248181308893,0.005066079894177672,98.62601860142746,37600.0,241.0,0.006342,0.23672,0.006308,0.21843,3.1294899999999934,0.05910174400000001,0.057964486,0.11706623000000002,3.0124237699999936,3.054390527690219
2026-04-24T19:35:45.428050,2026-04-25T11:55:26.222741,1000PEPEUSDT,FARTCOINUSDT,Short,Long,2.2058917048089848,0.485874206360304,mean_reversion,0.010066946625023582,0.0016983127335173022,100.05055189712189,50800.0,511.0,0.003881,0.20074,0.0038337666,0.19859028194361128,1.3009507931853612,0.059946588,0.16292923754425198,0.22287582554425198,1.0780749676411092,1.0775302556548132
2026-04-25T15:52:25.608110,2026-04-25T16:01:11.086066,PIPPINUSDT,WUSDT,Short,Long,2.627848825060377,2.1803871232441256,model_breakdown_coint,3.9115541944695003,-0.02068325516483488,98.67593036861386,3588.0,14034.6,0.03045,0.013305,0.029745947999999998,0.01329134173165367,2.334450243066596,0.059196990600000006,0.16129691935008664,0.22049390995008664,2.1139563331165094,2.1423221703809765
2026-04-24T19:43:29.081635,2026-04-25T17:00:33.270604,GRASSUSDT,HUSDT,Long,Short,-2.761995973796031,-1.8992863955491335,model_breakdown_coint,2.042188699599164,0.12829168590160353,100.07243930169984,446.0,910.0,0.38233,0.1419,0.36189762047590485,0.14827964999999999,-14.918322767746428,0.05992963600000001,0.1629874511277395,0.2229170871277395,-15.141239854874168,-15.130279585996838
2026-04-25T11:48:30.867334,2026-04-25T21:08:46.687519,LINKUSDT,OPUSDT,Long,Short,-2.379103981008504,-0.49748572885722675,mean_reversion,34.078210803190274,5.099119203673924,98.57932902803132,21.4,729.2,9.368,0.12888,9.327134573085385,0.124314858,2.4543814104272177,0.058890899200000006,0.159638090874695,0.218528990074695,2.2358524203525225,2.2680742934624267
2026-04-25T23:57:41.766944,2026-04-26T01:00:32.105998,SANDUSDT,OPUSDT,Short,Long,2.2714688069611904,0.8579624102577562,model_breakdown_coint,0.2830983496330165,0.04474925915170015,98.45258759437475,2515.0,711.9,0.08204,0.12494,0.07975594800000001,0.12415516896620676,5.185669567042584,0.05905507720000001,0.15893475070387347,0.21798982790387347,4.967679739138711,5.045758431058797
2026-04-25T15:52:19.033779,2026-04-26T03:00:12.763825,AVAXUSDT,AXSUSDT,Long,Short,-2.4849657916263896,-1.0912490470445062,model_breakdown_coint,1.2390722308693678,7.90054359439006,98.65483802204294,26.3,32.5,9.349,1.5231,9.327134573085385,1.43048604,2.434892972145607,0.059075890000000006,0.1604869395646801,0.2195628295646801,2.2153301425809273,2.2455362423137784
2026-04-25T15:52:06.968150,2026-04-26T07:21:24.883565,LTCUSDT,INJUSDT,Long,Short,-2.5544199885108005,-4.298542294871029,zscore_stop,4.302689810786084,41.41447903696614,98.63421707129822,4.1,17.6,56.36,3.629,56.19876024795041,3.9287856,-5.9373095434033125,0.05898928,0.16475884896712817,0.22374812896712817,-6.161057672370441,-6.246369520951223
2026-04-26T04:09:15.898107,2026-04-26T07:30:52.261921,API3USDT,ORCAUSDT,Long,Short,-2.2289811458484023,-1.5732992457919779,profit_lock_stop,0.19383647524950004,0.1274895628295853,98.6120079212458,446.9,86.6,0.3412,1.6546,0.3474,1.5946,7.966779999999996,0.05915412799999999,0.058669084,0.117823212,7.848956787999996,7.959433088786088
2026-04-26T04:02:03.216145,2026-04-26T09:14:00.096486,LINEAUSDT,GALAUSDT,Short,Long,2.227104005879774,0.4851276305727731,mean_reversion,0.4693474478247601,0.001880428580268875,98.59139991962365,55780.0,26180.0,0.003689,0.003436,0.0035527104,0.0034533093381323736,8.055392360305552,0.059145380000000004,0.15871780352136805,0.21786318352136805,7.837529176784184,7.94950592361373
2026-04-25T19:55:05.122248,2026-04-26T09:18:34.910030,ADAUSDT,ZBTUSDT,Long,Short,-2.698962580097195,-0.33157624520969897,mean_reversion,0.13086830789631249,0.2345898574624076,98.39944379512872,1094.0,143.1,0.2489,0.1587,0.2519496100779844,0.179325858,0.3847131455149091,0.059001314000000006,0.1657119220378132,0.2247132360378132,0.1599999094770959,0.16260245312994004
2026-04-26T12:07:51.757804,2026-04-26T14:52:05.605392,ALGOUSDT,PIPPINUSDT,Short,Long,2.299482108152302,1.7905201738666476,profit_lock_stop,0.983849986821639,0.08127461559581325,98.83121133614674,2009.7,1977.0,0.11997,0.02801,0.11909,0.02877,3.271055999999984,0.0592958958,0.0592426926,0.1185385884,3.1525174115999843,3.189799425687071
2026-04-24T19:35:33.144883,2026-04-26T15:57:20.714934,ORDIUSDT,TRXUSDT,Short,Long,2.590554482939473,0.47961881028772213,mean_reversion,201.55671584616766,-61.51943673383808,100.00821358813933,4.27,860.0,4.817,0.32401,4.6649328,0.3234253149370126,0.14649778983081796,0.05984343800000002,0.16393576864600695,0.22377920664600698,-0.07728141681518902,-0.07727506975922463
2026-04-26T16:20:57.261541,2026-04-26T17:00:48.056654,CRVUSDT,LDOUSDT,Long,Short,-2.981332408786988,-2.608561504263215,model_breakdown_coint,0.18951676744778972,0.15481203285490797,98.94692920452755,957.7,181.5,0.227,0.4377,0.22705458908218357,0.4335867,0.7988439140071922,0.05936809000000001,0.162880391307704,0.222248481307704,0.5765954326994882,0.5827320133479239
2026-04-26T12:07:44.495505,2026-04-26T17:35:31.588977,WCTUSDT,MASKUSDT,Long,Short,-2.594227854605407,-0.49277594552232307,mean_reversion,0.06501016820754577,0.028849699185945897,98.78943644021359,2685.0,174.5,0.06533,0.6928,0.06555688862227554,0.5853170400000001,19.36497247080982,0.059260929999999996,0.15298693818694542,0.2122478681869454,19.152724602622875,19.387421664475145
2026-04-26T12:07:27.681974,2026-04-26T18:11:56.075304,AVAXUSDT,SUIUSDT,Short,Long,2.6322010446203588,0.4928734354547927,mean_reversion,6.179287973801573,3.512931697293087,98.74943969100798,19.3,110.0,9.492,0.9479,9.403880399999998,0.9428114377124575,1.1409664283703707,0.05749292000000001,0.15686228242760367,0.21435520242760367,0.926611225942767,0.9383458061556407
2026-04-26T12:07:49.084533,2026-04-26T21:42:19.677483,1000PEPEUSDT,ARBUSDT,Short,Long,2.2943574419880735,0.45430447956733794,mean_reversion,0.012765633980177795,0.0021961078852384803,98.81008590785142,52600.0,671.4,0.003934,0.13247,0.0038697738,0.12956408718256351,1.427268254373151,0.059173751600000005,0.15979668650790524,0.21897043810790523,1.2082978162652458,1.2228486648539942
2026-04-26T16:10:44.021619,2026-04-27T00:47:42.512025,MOVRUSDT,AEROUSDT,Long,Short,-2.489654773895741,-1.5855290918512197,profit_lock_stop,12.11694756896658,-2.979059664794098,98.92528496652697,37.3,451.0,2.2656,0.4683,2.2049,0.4572,2.741989999999992,0.059142036,0.057687994000000006,0.11683003,2.625159969999992,2.653679462119577
2026-04-24T23:38:29.728415,2026-04-27T00:55:36.235956,XRPUSDT,APTUSDT,Long,Short,-2.5569650721425226,-0.49951424924476656,mean_reversion,0.8857713928918002,0.59015321379535,99.00582046582191,128.9,114.17,1.4321,0.9839,1.4382123575284942,0.9891978,0.18303305942290815,0.0593859106,0.16407725714128263,0.22346316774128264,-0.040430108318374486,-0.04083609239148872
2026-04-27T00:16:54.382366,2026-04-27T02:00:52.328145,ETHUSDT,ORDIUSDT,Short,Long,2.6287762483476467,3.1549702928144954,model_breakdown_coint,34.36247947072251,2154.3148380171488,99.34615615925446,0.11,3.77,2364.75,4.592,2392.3683779999997,4.649070185962808,-2.8228669789201764,0.05548686800000001,0.15437813389959387,0.2098650018995939,-3.0327319808197704,-3.0526918182503433
2026-04-26T12:07:38.026292,2026-04-27T05:00:58.496664,FARTCOINUSDT,NEARUSDT,Short,Long,2.6588239293012,2.9447464919043065,model_breakdown_coint,0.2207328852109881,-0.10460240166182931,98.76923918901032,579.0,127.8,0.20193,1.4017,0.21214242,1.3946210757848432,-6.817677694697035,0.05921094600000001,0.16558466906591662,0.22479561506591664,-7.0424733097629515,-7.130229378689536
2026-04-27T04:20:57.205382,2026-04-27T05:15:36.357528,AVAXUSDT,PENGUUSDT,Long,Short,-2.3610664283475904,-4.092246890217514,zscore_stop,145.37376132657587,8.253113191959216,99.36444767954589,27.1,3930.0,9.506,0.010047,9.353129374125176,0.0098099616,-3.2112330492077303,0.05941946200000001,0.16061262531973577,0.22003208731973578,-3.431265136527466,-3.4532121061986136
2026-04-27T04:20:54.638941,2026-04-27T05:16:46.278718,VIRTUALUSDT,LINKUSDT,Short,Long,2.380555807364527,0.4159026568137067,mean_reversion,0.10604776486706402,-0.28702779318578786,99.34320300186363,170.0,18.0,0.733,9.538,0.71054208,9.412117576484704,1.5519627767246673,0.0592588,0.15961564848719856,0.21887444848719856,1.3330883282374688,1.341901899632188
2026-04-27T04:20:50.141560,2026-04-27T05:20:18.636549,CRVUSDT,ENAUSDT,Short,Long,2.5181704688983517,0.40996876624798345,mean_reversion,0.5944821170074381,0.1621604881187511,99.32244195585568,994.0,590.0,0.2336,0.1113,0.22764552,0.10909818036392721,4.6196795347170685,0.05957308000000001,0.1598561653120944,0.2194292453120944,4.400250289404974,4.430267926115516
2026-04-27T04:20:28.092220,2026-04-27T05:22:37.409574,1000PEPEUSDT,ARBUSDT,Short,Long,2.5970103015419053,0.4673685971764073,mean_reversion,0.013283463888861686,0.0021349417374783783,99.2822666306858,51900.0,689.4,0.003983,0.13186,0.0038577714,0.1279244151169766,3.7861721216436934,0.05952439680000001,0.15862518509290405,0.21814958189290407,3.5680225397507894,3.593816560436985
2026-04-27T04:20:43.641063,2026-04-27T07:46:08.486731,ALGOUSDT,SONICUSDT,Long,Short,-2.5494195633916084,-0.42940469492180333,mean_reversion,2.3274960467744363,0.025173271872550952,99.30213670544057,1337.6,3113.0,0.1182,0.0449,0.11490701859628075,0.039187836,13.377274606385143,0.059575604000000004,0.1516302488483118,0.2112058528483118,13.16606875353683,13.258595625783235
2026-04-27T08:23:56.751296,2026-04-27T10:00:36.384391,0GUSDT,TONUSDT,Long,Short,-2.6168424545091944,-2.6431456586095763,model_breakdown_coint,0.36035518244423315,0.08529186129544894,99.49515751952187,300.7,108.3,0.5253,1.2966,0.5242951409718056,1.30746144,-1.478455061778044,0.059675898,0.16458949256322208,0.2242653905632221,-1.7027204523412662,-1.7113601252474793
2026-04-27T13:00:55.670533,2026-04-27T15:22:15.268019,FARTCOINUSDT,1000LUNCUSDT,Long,Short,-2.4453827553330516,-4.164993197822833,zscore_stop,1.0113617326922733,0.1543939035230604,99.5194276819197,1123.0,1135.0,0.20279,0.06229,0.19476104779044193,0.062372472,-9.110119051333713,0.059686464,0.15923017681376647,0.21891664081376647,-9.32903569214748,-9.37408494948805
2026-04-27T16:32:47.233716,2026-04-27T18:11:23.644561,SWARMSUSDT,XCNUSDT,Short,Long,2.67504694576574,0.34291431383751364,mean_reversion,3.311582825012841,0.0016182626588871203,99.36065301022046,6642.0,21990.0,0.025586,0.005825,0.0231306252,0.005979804039192162,19.71274024343563,0.05960679240000001,0.15682122687012962,0.2164280192701296,19.4963122241655,19.621763377662248
2026-04-27T12:27:51.158040,2026-04-27T22:00:38.818380,JUPUSDT,LDOUSDT,Short,Long,2.738068480605893,1.7337763340085166,model_breakdown_coint,0.19244021822409213,0.10057042992797809,99.49908193607618,1129.0,217.2,0.19056,0.3834,0.193708734,0.3998200359928014,0.011511131636478655,0.059683344,0.16804593987700006,0.22772928387700006,-0.2162181522405214,-0.21730668065805087
2026-04-27T16:40:48.514891,2026-04-27T22:00:47.123215,CRVUSDT,LINKUSDT,Short,Long,2.2000089079311986,2.8021377378142365,model_breakdown_coint,0.029210765060290106,-0.04497418902322224,99.40464512679753,605.3,17.6,0.2243,9.186,0.22804560000000001,9.216156768646272,-1.7364525518256253,0.05948847800000001,0.16513219844449592,0.22462067644449593,-1.9610732282701213,-1.972818499345414
2026-04-27T12:27:46.852473,2026-04-27T23:00:55.153210,SOLUSDT,AEROUSDT,Long,Short,-2.6451422086365537,-1.6883926518997234,model_breakdown_coint,45.264910473578645,67.40326833858268,99.4791629020715,2.8,126.0,84.99,0.4601,84.48310337932413,0.45519102,-0.8007790578924078,0.05918892,0.1616487168901592,0.2208376368901592,-1.021616694782567,-1.02696551215279
2026-04-27T16:32:57.800747,2026-04-27T23:01:01.253737,APTUSDT,XRPUSDT,Short,Long,2.4096889127202705,1.940196010560909,model_breakdown_coint,1.2003060752446675,-0.7649270741982799,99.38238779639782,114.02,136.8,0.9506,1.3865,0.96079212,1.3966206758648272,0.22240293590834748,0.059612122400000016,0.16533397428938962,0.22494609668938964,-0.002543160781042164,-0.0025589652627911025
2026-04-27T08:24:03.083092,2026-04-27T23:56:04.445520,SUIUSDT,ENAUSDT,Long,Short,-2.6714125854328428,-0.4172966097434966,mean_reversion,1.8274440648301384,0.7538298140437609,99.51465486194218,260.0,475.0,0.9261,0.10656,0.9350129974005199,0.107201436,2.0126972241351693,0.0582804,0.16171323378327437,0.21999363378327438,1.7927035903518949,1.8014468249313964
2026-04-26T16:10:38.999288,2026-04-28T01:01:11.805815,LTCUSDT,DOGEUSDT,Long,Short,-2.4452112547249873,-1.9106584246057594,model_breakdown_coint,353.4181567947423,21.51691696653095,98.90411464180383,3.2,1130.0,55.94,0.09879,55.39892021595681,0.09893978399999999,-1.900711228938196,0.05812814000000001,0.15899317533608398,0.21712131533608398,-2.11783254427428,-2.1412987234599186
2026-04-27T20:36:49.233962,2026-04-28T03:01:03.567261,HBARUSDT,CHZUSDT,Long,Short,-2.525784020679896,-1.925743709645742,model_breakdown_coint,0.3414370632798715,0.07458607174755255,99.86316688960157,2824.0,964.0,0.08923,0.04929,0.08912217556488702,0.049489896000000005,-0.4971959487590597,0.059900216000000006,0.16466410594658254,0.22456432194658255,-0.7217602707056423,-0.7227492309587439
2026-04-27T20:36:53.773206,2026-04-28T06:07:49.335019,FARTCOINUSDT,PENGUUSDT,Long,Short,-2.483488441752973,-1.1353789394002964,profit_lock_stop,6.108743079851123,0.15328765499713587,99.88607738850537,1176.0,7180.0,0.19511,0.009771,0.20147,0.010431,2.740560000000011,0.059921028,0.06236466000000001,0.122285688,2.618274312000011,2.621260520438973
2026-04-28T08:48:17.870335,2026-04-28T10:00:10.490400,XAUTUSDT,TRUMPUSDT,Long,Short,-2.3861055685719035,-3.333707099251414,model_breakdown_coint,181.89190773000317,4215.422919294673,99.7970560280625,0.059,10.7,4620.2,2.476,4600.279944011198,2.470494,-1.1163691033393317,0.059817,0.16381794137316338,0.2236349413731634,-1.340004044712495,-1.34272903234309
2026-04-28T04:45:01.608606,2026-04-28T10:52:30.018090,ARBUSDT,MUSDT,Short,Long,2.263042908354385,-0.03563500878932456,mean_reversion,0.012346973307433753,0.0769212021664176,99.66612810164848,1745.0,21.0,0.12611,3.6636,0.12467492999999999,3.8513297340531896,6.446521565116996,0.05939951,0.16413962249581435,0.22353913249581436,6.222982432621182,6.2438288224404825
2026-04-28T08:48:03.405337,2026-04-28T11:00:47.455083,HYPEUSDT,AAVEUSDT,Long,Short,-2.564581436523939,-3.0679054322628625,model_breakdown_coint,0.19151262641733932,23.26992982625732,99.7518154951747,5.06,0.96,40.483,97.38,39.73005398920216,97.49949600000001,-3.9246229746370576,0.05966575599999999,0.1620484741399496,0.2217142301399496,-4.146337204777007,-4.156653374371495
2026-04-28T08:48:13.420575,2026-04-28T11:00:49.677469,ZECUSDT,HYPERUSDT,Long,Short,-2.7434348147782646,-2.524033319591033,model_breakdown_coint,277.5014635340641,314.2344827925026,99.77415952032975,0.81,224.0,334.74,0.11948,334.53309338132374,0.11938387199999999,-0.14606168912777634,0.059580584,0.16374258613177975,0.22332317013177974,-0.3693848592595561,-0.3702209680696845
2026-04-27T16:32:33.652928,2026-04-28T13:00:40.567516,VIRTUALUSDT,1000PEPEUSDT,Long,Short,-2.618646064994475,-2.0899057994203734,model_breakdown_coint,155.44361962802262,0.1103373412049468,99.33941093632131,233.0,36200.0,0.6837,0.003795,0.6827634473105378,0.0038497698,-2.200883536644674,0.05933622000000001,0.16414505249084543,0.22348127249084543,-2.4243648091355197,-2.4404863953638594
2026-04-28T04:44:57.170769,2026-04-28T13:18:36.204201,ICPUSDT,ASTERUSDT,Short,Long,2.5302915229738114,0.48988614472951825,mean_reversion,3.6016810171514395,0.07247404618407227,99.6448254907006,63.1,227.0,2.431,0.6399,2.390478,0.6349730053989202,1.438510425554893,0.05973068000000001,0.16223791871405518,0.2219685987140552,1.216541826840838,1.2208780745512693
2026-04-27T20:36:56.364657,2026-04-28T14:01:08.109322,AVAXUSDT,1000LUNCUSDT,Long,Short,-2.3395620214767057,-1.1012244952719934,model_breakdown_coint,13.84040258474487,8.712928375588685,99.9095658624095,29.7,411.0,9.173,0.06476,9.179164167166567,0.063272652,0.7943757928470359,0.059810892000000004,0.16424442965526584,0.22405532165526584,0.57032047119177,0.5708367024406723
